,WEEK_START,MSA,average_rent,total_population,total_household,physical_visits,virtual_visits
2307,2017-04-10,"Tucson, AZ",1798.4593,1003338.0,395390.0,10033.0,16053.0
2308,2017-04-10,"Virginia Beach, VA",1354.6719,1714428.0,636750.0,17144.0,34288.0
2309,2017-04-10,"Washington, DC",1766.4498,6011752.0,2155967.0,48094.0,72141.0
2310,2017-04-17,"Ann Arbor, MI",1117.0257,358082.0,138672.0,4774.0,19096.0
2311,2017-04-17,"Austin, TX",2296.3715,1942615.0,706066.0,38852.0,93245.0
2312,2017-04-17,"Baltimore, MD",1813.012,2780873.0,1040674.0,41713.0,66741.0
2313,2017-04-17,"Boston, MA",2326.7276,4728844.0,1784448.0,70933.0,177332.0
2314,2017-04-17,"Charleston, SC",2267.1235,728271.0,274408.0,4370.0,16023.0
2315,2017-04-17,"Charlotte, NC",1148.9661,2381152.0,885916.0,23812.0,47624.0
2316,2017-04-17,"College Station, TX",658.256,243850.0,88548.0,1219.0,3657.0
2317,2017-04-17,"Dallas, TX",1394.5097,6957123.0,2451163.0,104357.0,250457.0
2318,2017-04-17,"Denver, CO",1616.6963,2752056.0,1058467.0,36694.0,88066.0
2319,2017-04-17,"Durham, NC",1177.6111,542399.0,213280.0,3254.0,5206.0
2320,2017-04-17,"Fort Collins, CO",1367.8766,325228.0,127067.0,4878.0,14634.0
2321,2017-04-17,"Houston, TX",1532.4791,6482592.0,2223829.0,43217.0,100840.0
2322,2017-04-17,"Jacksonville, FL",1352.2024,1424097.0,531225.0,7120.0,19580.0
2323,2017-04-17,"Lafayette, LA",1074.7129,484043.0,179139.0,2904.0,6970.0
2324,2017-04-17,"Las Vegas, NV",1109.3455,2070153.0,735475.0,8281.0,12422.0
2325,2017-04-17,"Los Angeles, CA",2453.842,13189366.0,4298857.0,131894.0,290167.0
2326,2017-04-17,"Louisville, KY",1108.7194,1269550.0,497174.0,25391.0,57130.0
2327,2017-04-17,"Milwaukee, WI",1429.8989,1571730.0,626504.0,9430.0,21218.0
2328,2017-04-17,"Naples, FL",1567.6266,348236.0,133331.0,6965.0,15323.0
2329,2017-04-17,"New York, NY",2223.9202,20031443.0,7138559.0,200314.0,801256.0
2330,2017-04-17,"North Port, FL",1312.75,751422.0,311566.0,7514.0,12022.0
2331,2017-04-17,"Orlando, FL",1383.5338,2328508.0,816428.0,17464.0,34928.0
2332,2017-04-17,"Oxnard, CA",1856.0952,843110.0,269338.0,8431.0,14754.0
2333,2017-04-17,"Phoenix, AZ",1086.8182,4486153.0,1596641.0,67292.0,134584.0
2334,2017-04-17,"Portland, OR",1821.7762,2351319.0,896514.0,23513.0,62701.0
2335,2017-04-17,"Raleigh, NC",1250.7489,1243720.0,460183.0,24874.0,49748.0
2336,2017-04-17,"Reno, NV",1241.5451,443855.0,170767.0,2219.0,4438.0
2337,2017-04-17,"Richmond, VA",1317.0109,1258158.0,475648.0,12582.0,50328.0
2338,2017-04-17,"Riverside, CA",1709.8995,4430646.0,1324638.0,66460.0,155073.0
2339,2017-04-17,"Sacramento, CA",1688.2978,2242542.0,804137.0,22425.0,39244.0
2340,2017-04-17,"Salt Lake City, UT",1739.4991,1154504.0,375127.0,6927.0,8312.0
2341,2017-04-17,"San Antonio, TX",1290.6169,2332345.0,786156.0,34985.0,52478.0
2342,2017-04-17,"San Diego, CA",2283.0317,3253356.0,1103128.0,32534.0,45548.0
2343,2017-04-17,"San Francisco, CA",2936.4525,4577530.0,1674040.0,27465.0,68662.0
2344,2017-04-17,"San Jose, CA",2964.8612,1943107.0,643969.0,11659.0,29148.0
2345,2017-04-17,"Seattle, WA",2175.3285,3671095.0,1417727.0,24474.0,55066.0
2346,2017-04-17,"Tampa, FL",1281.058,2927714.0,1161839.0,39036.0,91084.0
2347,2017-04-17,"Tucson, AZ",1799.1388,1003338.0,395390.0,8027.0,24081.0
2348,2017-04-17,"Virginia Beach, VA",1355.7431,1714428.0,636750.0,10287.0,37719.0
2349,2017-04-17,"Washington, DC",1768.1211,6011752.0,2155967.0,36071.0,96189.0
2350,2017-04-24,"Ann Arbor, MI",1117.0257,358082.0,138672.0,2865.0,8595.0
2351,2017-04-24,"Austin, TX",2290.2822,1942615.0,706066.0,11656.0,38853.0
2352,2017-04-24,"Baltimore, MD",1816.0593,2780873.0,1040674.0,16685.0,37541.0
2353,2017-04-24,"Boston, MA",2326.7276,4728844.0,1784448.0,47288.0,66203.0
2354,2017-04-24,"Charleston, SC",2267.1235,728271.0,274408.0,5462.0,6554.0
2355,2017-04-24,"Charlotte, NC",1156.9466,2381152.0,885916.0,23812.0,38099.0
2356,2017-04-24,"College Station, TX",656.4257,243850.0,88548.0,2438.0,9752.0
2357,2017-04-24,"Dallas, TX",1393.8321,6957123.0,2451163.0,55657.0,83486.0
2358,2017-04-24,"Denver, CO",1610.6305,2752056.0,1058467.0,18347.0,32107.0
2359,2017-04-24,"Durham, NC",1175.6019,542399.0,213280.0,5424.0,16272.0
2360,2017-04-24,"Fort Collins, CO",1371.2827,325228.0,127067.0,3252.0,10840.0
2361,2017-04-24,"Houston, TX",1521.8155,6482592.0,2223829.0,32413.0,108043.0
2362,2017-04-24,"Jacksonville, FL",1386.8452,1424097.0,531225.0,9494.0,28482.0
2363,2017-04-24,"Lafayette, LA",1033.2774,484043.0,179139.0,4840.0,10648.0
2364,2017-04-24,"Las Vegas, NV",1114.7523,2070153.0,735475.0,27602.0,69005.0
2365,2017-04-24,"Los Angeles, CA",2312.165,13189366.0,4298857.0,79136.0,189926.0
2366,2017-04-24,"Louisville, KY",1110.3211,1269550.0,497174.0,25391.0,50782.0
2367,2017-04-24,"Milwaukee, WI",1441.1246,1571730.0,626504.0,20956.0,47151.0
2368,2017-04-24,"Naples, FL",1543.4236,348236.0,133331.0,2786.0,6965.0
2369,2017-04-24,"New York, NY",2233.1534,20031443.0,7138559.0,80126.0,96151.0
2370,2017-04-24,"North Port, FL",1311.1536,751422.0,311566.0,5009.0,20036.0
2371,2017-04-24,"Orlando, FL",1394.097,2328508.0,816428.0,13971.0,24449.0
2372,2017-04-24,"Oxnard, CA",1863.6404,843110.0,269338.0,5059.0,11804.0
2373,2017-04-24,"Phoenix, AZ",1076.9426,4486153.0,1596641.0,33646.0,58880.0
2374,2017-04-24,"Portland, OR",1818.5476,2351319.0,896514.0,11757.0,18811.0
2375,2017-04-24,"Raleigh, NC",1267.2913,1243720.0,460183.0,9328.0,27984.0
2376,2017-04-24,"Reno, NV",1247.0814,443855.0,170767.0,4439.0,9766.0
2377,2017-04-24,"Richmond, VA",1317.0109,1258158.0,475648.0,16775.0,40260.0
2378,2017-04-24,"Riverside, CA",1246.8371,4430646.0,1324638.0,88613.0,221532.0
2379,2017-04-24,"Sacramento, CA",1719.8216,2242542.0,804137.0,14950.0,33638.0
2380,2017-04-24,"Salt Lake City, UT",1720.7344,1154504.0,375127.0,17318.0,46181.0
2381,2017-04-24,"San Antonio, TX",1294.5617,2332345.0,786156.0,15549.0,36281.0
2382,2017-04-24,"San Diego, CA",2318.2887,3253356.0,1103128.0,24400.0,65067.0
2383,2017-04-24,"San Francisco, CA",2931.0446,4577530.0,1674040.0,34331.0,80106.0
2384,2017-04-24,"San Jose, CA",2976.2651,1943107.0,643969.0,19431.0,43720.0
2385,2017-04-24,"Seattle, WA",2206.6651,3671095.0,1417727.0,22027.0,26432.0
2386,2017-04-24,"Tampa, FL",1277.803,2927714.0,1161839.0,21958.0,73193.0
2387,2017-04-24,"Tucson, AZ",1789.1196,1003338.0,395390.0,5017.0,13797.0
2388,2017-04-24,"Virginia Beach, VA",1354.9596,1714428.0,636750.0,17144.0,34288.0
2389,2017-04-24,"Washington, DC",1771.6209,6011752.0,2155967.0,45088.0,150293.0
2390,2017-05-01,"Ann Arbor, MI",1116.3411,358082.0,138672.0,1790.0,5370.0
2391,2017-05-01,"Austin, TX",2286.6183,1942615.0,706066.0,14570.0,32054.0
2392,2017-05-01,"Baltimore, MD",1819.5834,2780873.0,1040674.0,22247.0,50056.0
2393,2017-05-01,"Boston, MA",2321.7423,4728844.0,1784448.0,47288.0,106398.0
2394,2017-05-01,"Charleston, SC",2267.1235,728271.0,274408.0,4370.0,10197.0
2395,2017-05-01,"Charlotte, NC",1201.657,2381152.0,885916.0,23812.0,38099.0
2396,2017-05-01,"Chicago, IL",2547.4221,9528396.0,3464942.0,57170.0,137208.0
2397,2017-05-01,"College Station, TX",655.9317,243850.0,88548.0,1463.0,3658.0
2398,2017-05-01,"Dallas, TX",1387.7677,6957123.0,2451163.0,52178.0,191319.0
2399,2017-05-01,"Denver, CO",1616.8341,2752056.0,1058467.0,27521.0,38529.0
2400,2017-05-01,"Durham, NC",1174.5972,542399.0,213280.0,7232.0,14464.0
2401,2017-05-01,"Fort Collins, CO",1371.7307,325228.0,127067.0,3252.0,5203.0
2402,2017-05-01,"Houston, TX",1509.031,6482592.0,2223829.0,64826.0,162065.0
2403,2017-05-01,"Jacksonville, FL",1422.4226,1424097.0,531225.0,14241.0,19937.0
2404,2017-05-01,"Lafayette, LA",1031.3726,484043.0,179139.0,3227.0,9681.0
2405,2017-05-01,"Las Vegas, NV",1112.9055,2070153.0,735475.0,12421.0,31052.0
2406,2017-05-01,"Los Angeles, CA",2280.1546,13189366.0,4298857.0,79136.0,158272.0
2407,2017-05-01,"Louisville, KY",1111.7087,1269550.0,497174.0,12696.0,17774.0
2408,2017-05-01,"Miami, FL",1844.4429,5926955.0,2065161.0,47416.0,142248.0
2409,2017-05-01,"Milwaukee, WI",1449.1663,1571730.0,626504.0,23576.0,53046.0
2410,2017-05-01,"Naples, FL",1526.8731,348236.0,133331.0,2089.0,5745.0
2411,2017-05-01,"New York, NY",2234.4633,20031443.0,7138559.0,267086.0,600944.0
2412,2017-05-01,"North Port, FL",1323.3943,751422.0,311566.0,4509.0,9018.0
2413,2017-05-01,"Orlando, FL",1399.1617,2328508.0,816428.0,17464.0,38421.0
2414,2017-05-01,"Oxnard, CA",1863.1374,843110.0,269338.0,4216.0,7589.0
2415,2017-05-01,"Phoenix, AZ",1076.2248,4486153.0,1596641.0,35889.0,57422.0
2416,2017-05-01,"Portland, OR",1864.9137,2351319.0,896514.0,23513.0,47026.0
2417,2017-05-01,"Raleigh, NC",1268.9431,1243720.0,460183.0,24874.0,34824.0
2418,2017-05-01,"Reno, NV",1250.0978,443855.0,170767.0,2959.0,5918.0
2419,2017-05-01,"Riverside, CA",1613.2859,4430646.0,1324638.0,44306.0,88612.0
2420,2017-05-01,"Sacramento, CA",1731.113,2242542.0,804137.0,14950.0,35880.0
2421,2017-05-01,"Salt Lake City, UT",1718.1439,1154504.0,375127.0,15393.0,61572.0
2422,2017-05-01,"San Antonio, TX",1298.5065,2332345.0,786156.0,17493.0,26240.0
2423,2017-05-01,"San Diego, CA",2325.9728,3253356.0,1103128.0,13013.0,29279.0
2424,2017-05-01,"San Francisco, CA",2959.4863,4577530.0,1674040.0,68663.0,109861.0
2425,2017-05-01,"San Jose, CA",2951.8863,1943107.0,643969.0,11659.0,17488.0
2426,2017-05-01,"Seattle, WA",2243.1018,3671095.0,1417727.0,36711.0,58738.0
2427,2017-05-01,"Tampa, FL",1270.8764,2927714.0,1161839.0,39036.0,70265.0
2428,2017-05-01,"Tucson, AZ",1785.7033,1003338.0,395390.0,7525.0,20694.0
2429,2017-05-01,"Virginia Beach, VA",1352.6094,1714428.0,636750.0,6858.0,13716.0
2430,2017-05-01,"Washington, DC",1772.936,6011752.0,2155967.0,60118.0,220433.0
2431,2017-05-08,"Ann Arbor, MI",1115.6564,358082.0,138672.0,3581.0,5013.0
2432,2017-05-08,"Austin, TX",2284.2793,1942615.0,706066.0,19426.0,33996.0
2433,2017-05-08,"Baltimore, MD",1824.7796,2780873.0,1040674.0,13904.0,30589.0
2434,2017-05-08,"Boston, MA",2099.1795,4728844.0,1784448.0,63051.0,210170.0
2435,2017-05-08,"Charlotte, NC",1197.2582,2381152.0,885916.0,31749.0,126996.0
2436,2017-05-08,"Chicago, IL",2547.4221,9528396.0,3464942.0,47642.0,142926.0
2437,2017-05-08,"College Station, TX",656.0489,243850.0,88548.0,1626.0,2439.0
2438,2017-05-08,"Dallas, TX",1382.8055,6957123.0,2451163.0,104357.0,156536.0
2439,2017-05-08,"Denver, CO",1629.7045,2752056.0,1058467.0,16512.0,66048.0
2440,2017-05-08,"Durham, NC",1173.5926,542399.0,213280.0,3616.0,10848.0
2441,2017-05-08,"Fort Collins, CO",1385.4177,325228.0,127067.0,2168.0,5962.0
2442,2017-05-08,"Houston, TX",1497.9574,6482592.0,2223829.0,48619.0,72928.0
2443,2017-05-08,"Jacksonville, FL",1419.0476,1424097.0,531225.0,18988.0,56964.0
2444,2017-05-08,"Lafayette, LA",1034.2824,484043.0,179139.0,3630.0,12100.0
2445,2017-05-08,"Las Vegas, NV",1114.979,2070153.0,735475.0,31052.0,113857.0
2446,2017-05-08,"Los Angeles, CA",2282.9052,13189366.0,4298857.0,131894.0,184652.0
2447,2017-05-08,"Louisville, KY",1113.0963,1269550.0,497174.0,6348.0,19044.0
2448,2017-05-08,"Miami, FL",1844.4429,5926955.0,2065161.0,59270.0,71124.0
2449,2017-05-08,"Milwaukee, WI",1453.6256,1571730.0,626504.0,15717.0,23576.0
2450,2017-05-08,"Naples, FL",1510.7349,348236.0,133331.0,1741.0,2089.0
2451,2017-05-08,"New York, NY",2229.1746,20031443.0,7138559.0,100157.0,200314.0
2452,2017-05-08,"North Port, FL",1317.0568,751422.0,311566.0,11271.0,22542.0
2453,2017-05-08,"Orlando, FL",1406.3025,2328508.0,816428.0,23285.0,41913.0
2454,2017-05-08,"Oxnard, CA",1854.3085,843110.0,269338.0,8431.0,20234.0
2455,2017-05-08,"Phoenix, AZ",1078.9886,4486153.0,1596641.0,44862.0,164494.0
2456,2017-05-08,"Portland, OR",1858.5811,2351319.0,896514.0,18811.0,32919.0
2457,2017-05-08,"Raleigh, NC",1280.0949,1243720.0,460183.0,6219.0,9950.0
2458,2017-05-08,"Reno, NV",1253.2721,443855.0,170767.0,4439.0,7990.0
2459,2017-05-08,"Riverside, CA",1611.26,4430646.0,1324638.0,44306.0,121842.0
2460,2017-05-08,"Sacramento, CA",1747.9396,2242542.0,804137.0,17940.0,28704.0
2461,2017-05-08,"Salt Lake City, UT",1716.3751,1154504.0,375127.0,23090.0,63498.0
2462,2017-05-08,"San Antonio, TX",1298.5065,2332345.0,786156.0,34985.0,96209.0
2463,2017-05-08,"San Diego, CA",2337.8777,3253356.0,1103128.0,24400.0,89467.0
2464,2017-05-08,"San Francisco, CA",2942.321,4577530.0,1674040.0,45775.0,68662.0
2465,2017-05-08,"San Jose, CA",2948.8472,1943107.0,643969.0,11659.0,42750.0
2466,2017-05-08,"Seattle, WA",2233.3651,3671095.0,1417727.0,36711.0,73422.0
2467,2017-05-08,"Tampa, FL",1231.5333,2927714.0,1161839.0,17566.0,38645.0
2468,2017-05-08,"Tucson, AZ",1778.7273,1003338.0,395390.0,10033.0,30099.0
2469,2017-05-08,"Virginia Beach, VA",1352.6094,1714428.0,636750.0,10287.0,25718.0
2470,2017-05-08,"Washington, DC",1768.5981,6011752.0,2155967.0,45088.0,78904.0
2471,2017-05-15,"Ann Arbor, MI",1114.9718,358082.0,138672.0,3581.0,13130.0
2472,2017-05-15,"Austin, TX",2281.8761,1942615.0,706066.0,25902.0,64755.0
